period,year,quarter,report_date,AllShock_raw,AllShock_z,All_n_used,All_r2,All_rho,All_dw,RealShock_raw,RealShock_z,Real_n_used,Real_r2,Real_rho,Real_dw,GuidShock_raw,GuidShock_z,Guid_n_used,Guid_r2,Guid_rho,Guid_dw
2022Q3,2022,3,2022-11-16,0.7019466883926974,0.9472923820785436,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.6581490502644747,0.8830504728594614,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.5874028775062891,0.6388614595115205,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2022Q4,2022,4,2023-02-24,-0.48022956641369924,-0.6480802850630157,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.6259103715274644,-0.8397952550761213,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.7005037693189042,0.7618703918514687,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2023Q1,2023,1,2023-05-15,-0.520679712596462,-0.7026686405129638,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.5844801120012431,-0.7842075272648935,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.08533944607786487,0.09281548518567753,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2023Q2,2023,2,2023-08-17,0.7259208798211836,0.9796460768565615,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.567041090556049,0.760809277085562,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.905792501851865,0.9851431477563345,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2023Q3,2023,3,2023-11-27,0.5874339310536606,0.792754915812456,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.6044732794857905,0.811032721336207,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.30609559220334326,0.332910655145671,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2023Q4,2023,4,2024-02-08,0.08475981138392141,0.11438521608279782,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.16550231206801658,0.22205744256908116,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.021807269468863133,0.023717663862975573,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2024Q1,2024,1,2024-05-10,0.2629320954636327,0.3548326036083611,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.18138683701023117,0.24336999670212106,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.8022394420431714,0.8725184714743266,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2024Q2,2024,2,2024-08-09,-0.6597249986227371,-0.8903132898783229,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.6934623444442658,-0.9304309577376989,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.3847202586612173,0.41842312212596106,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2024Q3,2024,3,2024-11-08,1.1048526918321915,1.491022830648482,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.9768625929584299,1.31067419193877,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,1.3069790995550232,1.4214751188103185,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2024Q4,2024,4,2025-02-13,0.9001376337102778,1.214755390026032,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.8642295073839854,1.1595523458521353,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,1.2159101688856158,1.3224282257977995,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
