date,SH,SZ,HS300,CSI500,usdcny_mid,usdcny_chg,fx_ret,shibor_1w,ib_7d,short_rate,short_rate_chg,ib_minus_shibor,S_gdp,D_gdp,GDPForecastAvailEvent,S_policy,D_policy,D_report,ToneAllEvent_raw,ToneAllEvent_z,ReadabilityEvent,SimilarityEvent,PolicySurpriseEvent
2015-04-09,-0.9375925350369576,-0.3255612361579923,-0.7866419623130144,-0.7952903372264472,6.1338,-0.0007000000000001,-0.0001141152402141,3.073,3.408,3.073,-0.0899999999999998,0.3349999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-10,1.921519009406692,1.557812551513301,1.9120881475910032,2.625141669046512,6.137,0.0031999999999996,0.0005215633980736,2.97,3.2768,2.97,-0.1029999999999997,0.3067999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-13,2.1435268589207084,0.9670261436464412,1.7489485199778925,2.123863975323057,6.1395,0.0025000000000003,0.0004072822114705,2.949,3.1683,2.949,-0.0210000000000003,0.2193,0.0,0,0,0.0922,1,0,0.0,0.0,0.0,0.0,0.0
2015-04-14,0.3354614646776704,-0.7594397589629349,0.3862634257605924,-0.0360774129143696,6.1407,0.0011999999999998,0.0001954365570298,2.92,3.0854,2.92,-0.0289999999999999,0.1654,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-15,-1.2509089805432332,-2.8594457786515832,-1.3079226532090829,-3.9848992391087674,6.134,-0.0066999999999994,-0.0010916764834003,2.88,3.0373,2.88,-0.04,0.1573000000000002,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-16,2.673435396232021,2.326354141434348,2.9918827606092084,1.391573372011391,6.1305,-0.0035000000000007,-0.0005707530017552,2.884,3.0146,2.884,0.004,0.1306000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-17,2.1806733399212805,1.291329933929947,1.8132837221052387,0.8641675639990909,6.1267,-0.0038,-0.0006200437492647,2.873,2.996,2.873,-0.0109999999999996,0.1229999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-20,-1.6514218756897705,-1.9824395332871905,-1.6280138381000064,-1.78075658431674,6.1255,-0.0011999999999998,-0.0001958831889516,2.732,2.9732,2.732,-0.141,0.2411999999999996,0.0,0,0,-0.2192000000000002,1,0,0.0,0.0,0.0,0.0,0.0
2015-04-21,1.7987254548579443,4.008929443007146,2.127618796865544,3.420342322417014,6.128,0.0025000000000003,0.0004080466862019,2.62,2.9254,2.62,-0.1120000000000001,0.3053999999999996,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-22,2.4131100240273833,2.12512190063308,2.5784180134499137,2.5644927089756293,6.129,0.0009999999999994,0.0001631720653043,2.567,2.8456,2.567,-0.0529999999999999,0.2785999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-23,0.3635542413461289,-0.0400781903043237,0.0227831279266551,1.0430275273170686,6.1281,-0.0008999999999996,-0.0001468536605913,2.527,2.755,2.527,-0.04,0.2279999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-24,-0.472742189656564,-0.9850832438362908,-0.8100828646583973,0.0998229414196626,6.1241,-0.0039999999999995,-0.0006529439842822,2.488,2.6695,2.488,-0.0390000000000001,0.1815000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-27,2.9978402564315454,1.43309811309346,2.207186590631512,1.1093822066993877,6.122,-0.0021000000000004,-0.0003429663355002,2.451,2.5855,2.451,-0.0369999999999999,0.1345,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-28,-1.136888301737832,-0.692289530314272,-1.3766455254852257,-2.938797264449735,6.1209,-0.0011000000000001,-0.0001796959875454,2.438,2.5297,2.438,-0.0129999999999999,0.0916999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-29,0.0089357120258007,1.1136318909100082,0.6824186152074109,1.9380374927286672,6.1169,-0.0039999999999995,-0.0006537122918247,2.439,2.5028,2.439,0.0009999999999998,0.0638,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-30,-0.7840116945182265,-0.3591040615128912,-0.5132190067953637,0.4902388335995367,6.1137,-0.0032000000000005,-0.0005232776925121,2.43,2.4925,2.43,-0.0089999999999998,0.0625,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-04,0.8697539282652911,0.2822857095854179,0.793702391490838,0.480679835894012,6.1165,0.0028000000000005,0.0004578829534954,2.39,2.468,2.39,-0.04,0.0779999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-05,-4.14107420367239,-4.313846688215144,-4.068937288801049,-3.724468199892899,6.118,0.0015,0.0002452082238777,2.368,2.4614,2.368,-0.0220000000000002,0.0933999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-06,-1.6285576357574352,-0.6833477011565233,-0.9510277500718046,-1.4290572474304897,6.1156,-0.0024000000000006,-0.0003923620243902,2.369,2.4613,2.369,0.0010000000000003,0.0922999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-07,-2.8068804445195963,-0.151782804201822,-1.8450290758870145,-2.245992194404723,6.1113,-0.0042999999999997,-0.000703367194837,2.355,2.448,2.355,-0.0140000000000002,0.0929999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-08,2.253245976489203,2.5635776262660364,1.956314211053216,3.6988290162685087,6.1147,0.0034,0.0005561917368966,2.334,2.4292,2.334,-0.0209999999999999,0.0951999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-11,2.9900933597656607,3.1514057063830982,2.8573897708527864,4.260076563473614,6.1132,-0.0015,-0.0002453405748368,2.245,2.408,2.245,-0.0889999999999999,0.1629999999999998,0.0,0,0,-0.0310999999999999,1,1,0.5601248200214928,-0.614118053441029,19.1042679632631,0.2500259186075845,0.7499740813924154
2015-05-12,1.548778496821652,0.8091031595190465,1.2055730118093089,2.166763956169968,6.1155,0.0022999999999999,0.0003761642737363,2.197,2.366,2.197,-0.048,0.169,0.0,0,0,-0.2180999999999997,1,0,0.0,0.0,0.0,0.0,0.0
2015-05-13,-0.5801556209797033,0.7063666256948402,-0.6123076095203417,0.9020806609789508,6.1123,-0.0031999999999996,-0.0005233975159965,2.149,2.3071,2.149,-0.048,0.1581000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-14,0.0582586173545383,-0.984325885783842,-0.3749784099516598,-0.1308514829822476,6.1093,-0.0030000000000001,-0.0004909340937773,2.056,2.2393,2.056,-0.0929999999999999,0.1833,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-15,-1.60288915825823,-2.2176307909451736,-1.7881516345453563,-0.8031357320908258,6.1085,-0.0007999999999999,-0.0001309564735292,1.962,2.1595,1.962,-0.094,0.1975,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-18,-0.5865815719951383,-0.1520043823671805,-0.9209636695777086,1.8214890708478169,6.1079,-0.0006000000000003,-9.822861079904652e-05,1.92,2.0802,1.92,-0.042,0.1602000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-19,3.081714588706346,3.052249338619088,3.354579801231936,2.4543579823707695,6.1098,0.0019,0.0003110241723592,1.925,2.0262,1.925,0.0050000000000001,0.1011999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-20,0.6484796818507924,1.3767078889256257,0.4996774095952219,1.657452072479178,6.1125,0.0026999999999999,0.0004418153774526,1.932,1.9908,1.932,0.0069999999999998,0.0587999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-21,1.8523855392337352,3.4316516323104493,1.79373081107599,3.618939042646773,6.1139,0.0014000000000002,0.0002290126294116,1.944,1.9781,1.944,0.012,0.0341,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-22,2.790639803158881,1.0857190966152932,2.254106744554976,1.6389169664535013,6.1131,-0.0007999999999999,-0.0001308579375384,1.966,1.9835,1.966,0.022,0.0175,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-25,3.298649899630645,1.884559395779134,2.9484248691677526,2.64337283930114,6.1165,0.0034,0.0005560280119704,1.968,1.9901,1.968,0.002,0.0221,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-26,1.997043139262252,3.3226199250377757,1.9308416000219544,3.2676110912843814,6.1172,0.0007000000000001,0.0001144379869972,1.9688,1.9946,1.9688,0.0008000000000001,0.0257999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-27,0.6254200750413605,0.3546229702203215,-0.3369831759242408,1.1859702456159409,6.1198,0.0025999999999992,0.000424940759847,1.967,1.9942,1.967,-0.0018,0.0271999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-28,-6.725828020411666,-6.393191286061124,-6.940472899007921,-6.178213215848229,6.1202,0.0003999999999999,6.535947714737545e-05,1.952,1.9834,1.952,-0.0150000000000001,0.0314,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-29,-0.184791880150843,1.171397877235077,0.1409842670194281,0.9924826630828244,6.1196,-0.0005999999999994,-9.804081773886693e-05,1.972,1.9814,1.972,0.02,0.0094,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-01,4.598033792394067,4.950314052395688,4.747281658679515,5.099671740602691,6.1207,0.0011000000000001,0.0001797341573265,1.963,1.9836,1.963,-0.0089999999999998,0.0205999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-02,1.6796314887648869,3.3026178820530423,1.673990672578119,3.7253000165142858,6.1225,0.0017999999999993,0.0002940407757724,1.977,1.989,1.977,0.014,0.012,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-03,-0.0112010476151504,0.3021923218094526,-0.3547637693467839,0.8560221554806606,6.1176,-0.0048999999999992,-0.0008006470963073,2.057,2.0412,2.057,0.0799999999999998,-0.0158,0.0,0,0,0.1288,1,0,0.0,0.0,0.0,0.0,0.0
2015-06-04,0.7531677834164014,-0.2137585343415289,0.7327870729774563,-0.1328752462491777,6.1164,-0.0012000000000007,-0.0001961745960192,2.122,2.107,2.122,0.0649999999999999,-0.0149999999999996,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-05,1.524572667845839,0.8423344846947969,0.9437285093130884,1.620212439803996,6.1181,0.0017000000000004,0.0002779026541242,2.07,2.1544,2.07,-0.052,0.0844,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-08,2.1424790792206134,-1.1212205865780074,2.328081487590216,-1.0245658597762637,6.1205,0.0023999999999997,0.0003922017274465,2.043,2.1515,2.043,-0.0269999999999996,0.1084999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-09,-0.3582095713370163,-0.3059284806128944,-0.6801504215404268,-0.1558654429516806,6.1179,-0.0026000000000001,-0.000424892149156,2.049,2.1503,2.049,0.0059999999999997,0.1013000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-10,-0.1465815360351462,1.588387101978908,-0.1571532812282919,1.7489578097008536,6.1173,-0.0005999999999994,-9.807767759908394e-05,2.052,2.1178,2.052,0.0030000000000001,0.0657999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-11,0.3040785007231757,1.192796492985983,-0.0474768512172424,1.401879490294482,6.115,-0.0022999999999999,-0.0003760535675392,2.063,2.0809,2.063,0.0110000000000001,0.0179,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-12,0.8701505339465714,1.1591784338984976,0.5361933064116065,1.5677572242023607,6.1167,0.0016999999999995,0.0002779662697656,2.085,2.0734,2.085,0.0219999999999997,-0.0116,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-15,-2.0209225183929624,-2.210765659358778,-2.1589862761271648,-1.8620411948525424,6.1169,0.0002000000000004,3.26968349492921e-05,2.11,2.0864,2.11,0.0249999999999999,-0.0236,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-16,-3.5290614913972083,-3.603882743299583,-3.0402915647194826,-4.079758209856661,6.1155,-0.0014000000000002,-0.0002289002985698,2.143,2.1096,2.143,0.0329999999999999,-0.0333999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-17,1.6330612645833056,1.9120400370526305,1.4506828033861547,2.0083121202988514,6.1158,0.0003000000000001,4.9054475004254295e-05,2.238,2.1745,2.238,0.0950000000000002,-0.0634999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-18,-3.743595841949691,-3.929749612028757,-4.137488339893289,-3.3822496897435004,6.1126,-0.0032000000000005,-0.0005233718349163,2.478,2.2623,2.478,0.2400000000000002,-0.2157,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-19,-6.630434920679627,-6.221108296478099,-6.137215551324418,-7.184685995515324,6.1104,-0.0021999999999993,-0.000359977096254,2.674,2.3738,2.674,0.1959999999999997,-0.3001999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2.16754207865581,2.017728327090665,3.1635405971926343,0.5936838757297506,6.1119,0.0015,0.0002454529847132,2.675,2.5321,2.675,0.0009999999999998,-0.1429,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-24,2.4532236124797073,1.64610633825069,1.945806469765268,2.173408953337279,6.1142,0.0022999999999999,0.0003762442687581,2.808,2.6602,2.808,0.133,-0.1477999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-25,-3.523281174109733,-3.8740969785815977,-3.622307741612727,-3.584549907130384,6.1148,0.0005999999999994,9.812740215575906e-05,2.884,2.8084,2.884,0.076,-0.0756000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-26,-7.6846289494464255,-8.60348924460391,-8.195269907286546,-8.729021560931853,6.1137,-0.0011000000000001,-0.0001799075934034,2.921,2.9325,2.921,0.0369999999999999,0.0115000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-29,-3.392071411033577,-5.955761024989271,-3.392548843714429,-6.760304342544375,6.1168,0.0030999999999998,0.0005069294086727,2.84,3.0416,2.84,-0.0809999999999999,0.2016,0.0,0,0,-0.4203999999999999,1,0,0.0,0.0,0.0,0.0,0.0
2015-06-30,5.383851630238759,5.5324698062710205,6.498873052235105,4.846998260174544,6.1136,-0.0031999999999996,-0.0005232862495128,2.652,3.02,2.652,-0.1879999999999997,0.3679999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-01,-5.367322154074506,-4.911166999974733,-5.043000562737475,-5.707889379226868,6.1149,0.0012999999999996,0.0002126180651587,2.602,2.9939,2.602,-0.0500000000000002,0.3919000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-02,-3.5384481235036023,-5.469884390167031,-3.4693026757024583,-7.103491981339398,6.1171,0.0022000000000002,0.0003597122340946,2.712,2.9544,2.712,0.1100000000000003,0.2423999999999999,0.0,0,0,0.3077000000000001,1,0,0.0,0.0,0.0,0.0,0.0
2015-07-03,-5.945414191061527,-5.389649658224614,-5.557652804453747,-6.316666578807753,6.116,-0.0011000000000001,-0.0001798399429359,2.802,2.9181,2.802,0.0899999999999998,0.1160999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2.3849992094170385,-1.4003286981320977,2.8569530469402906,-1.637840564727195,6.1172,0.0012000000000007,0.0001961874250155,2.661,2.8817,2.661,-0.141,0.2206999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-07,-1.3005595796781546,-5.973025492280463,-1.7798903998957667,-6.752362442247656,6.1166,-0.0006000000000003,-9.808890131950076e-05,2.61,2.8206,2.61,-0.0510000000000001,0.2106000000000003,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-08,-6.082067040659034,-2.986505715698623,-6.983698674424506,-2.411626762681162,6.1175,0.0008999999999996,0.0001471297441779,2.589,2.769,2.589,-0.0209999999999999,0.1800000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-09,5.603612026848459,4.164010828666293,6.20752723601246,4.356361065001251,6.1151,-0.0023999999999997,-0.0003923940995036,2.578,2.7044,2.578,-0.0110000000000001,0.1264000000000003,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-10,4.441671519621572,4.4835011761214645,5.221701896586021,4.928892340832708,6.1153,0.0002000000000004,3.270538985120691e-05,2.575,2.6427,2.575,-0.0029999999999996,0.0676999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2.3596344135233744,4.673921889045945,2.530678896854291,6.03727251804242,6.1133,-0.0020000000000006,-0.0003271020423978,2.553,2.5752,2.553,-0.0220000000000002,0.0222000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-14,-1.1627920163815435,0.9024366891620764,-2.394647795574438,2.101307169147477,6.1165,0.0032000000000005,0.0005233119221947,2.556,2.5652,2.556,0.0030000000000001,0.0091999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-15,-3.0736463630110147,-4.796315095561938,-3.59963655024313,-5.947239673318997,6.1152,-0.0013000000000005,-0.0002125624410172,2.55,2.5567,2.55,-0.0060000000000002,0.0067000000000003,0.2000000000000001,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-16,0.4582594192132088,1.839085922016908,0.7684502639684674,2.31549882009297,6.1173,0.0021000000000004,0.0003433476428581,2.481,2.5325,2.481,-0.0689999999999999,0.0515000000000003,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-17,3.4492072290134685,5.105875551958934,3.783557149593698,5.342922424799876,6.1192,0.0019,0.0003105463188444,2.464,2.5043,2.464,-0.0169999999999999,0.0403000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-20,0.8745303841460151,1.5067808091436157,0.2191983418803875,1.5120204639025077,6.1197,0.0004999999999997,8.170668937214874e-05,2.449,2.481,2.449,-0.0150000000000001,0.032,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-21,0.6382219426911803,0.8534644963784536,0.1297045081208854,1.2727141804123172,6.1199,0.0002000000000004,3.2680806565270944e-05,2.458,2.46,2.458,0.0090000000000003,0.0019999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-22,0.2083613808480754,0.7554997947102168,-0.2126594394989639,1.2064931998035255,6.1168,-0.0031000000000007,-0.0005066725614453,2.478,2.4491,2.478,0.02,-0.0289000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-23,2.4018420909266815,2.48799502416955,2.227740418701803,2.74729038340205,6.1172,0.0004000000000008,6.53915318200675e-05,2.54,2.4656,2.54,0.0619999999999998,-0.0744000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-24,-1.2937605638269614,-1.730762723260533,-1.7688654870960534,-1.4952219595691236,6.1169,-0.0003000000000001,-4.904324798068061e-05,2.559,2.4962,2.559,0.0190000000000001,-0.0628000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-27,-8.864938558345957,-7.888810748425932,-8.950299153285068,-7.783448347118932,6.1176,0.0007000000000001,0.0001144305040277,2.559,2.5138,2.559,0.0,-0.0452000000000003,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-28,-1.6934692306055843,-1.420992937535586,-0.2002669146446051,-1.8695183188202211,6.1154,-0.0022000000000002,-0.0003596828290228,2.552,2.5273,2.552,-0.0070000000000001,-0.0247000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-29,3.386451395275637,4.028333209546176,3.08208758570162,4.760536997989593,6.115,-0.0003999999999999,-6.541077971984313e-05,2.514,2.519,2.514,-0.0380000000000002,0.0050000000000003,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-30,-2.225593333401798,-3.38785061931078,-2.96879838457294,-2.808939822434121,6.1165,0.0015,0.0002452683656983,2.502,2.5035,2.502,-0.012,0.0015,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-31,-1.1409310275101956,-0.1749685652409935,0.0338045445436356,-0.9469636004173492,6.1172,0.0007000000000001,0.0001144379869972,2.509,2.4867,2.509,0.0070000000000001,-0.0222999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-03,-1.1204183827670804,-1.7335898249697532,0.3280175163217884,-2.447842081033403,6.1169,-0.0003000000000001,-4.904324798068061e-05,2.495,2.4783,2.495,-0.0139999999999997,-0.0167000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-04,3.62207506675132,4.423001336341504,3.05832975174091,5.1927690825713695,6.1177,0.0007999999999999,0.0001307766500154,2.483,2.4669,2.483,-0.012,-0.0161000000000002,0.0,0,0,0.0624000000000002,1,0,0.0,0.0,0.0,0.0,0.0
2015-08-05,-1.663414682958213,-1.4809919505616114,-2.0796495147962393,-1.3023076771416875,6.1186,0.0008999999999996,0.0001471032912926,2.471,2.4581,2.471,-0.012,-0.0129000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-06,-0.8980350206757529,-0.8244877451609373,-0.9105437158758284,-0.605323070971103,6.1181,-0.0004999999999997,-8.172137917545557e-05,2.449,2.4449,2.449,-0.0220000000000002,-0.0040999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-07,2.232415204821445,2.6313439969181,1.9406743611205373,2.8003740668510275,6.1174,-0.0007000000000001,-0.000114421151692,2.453,2.4039,2.453,0.004,-0.0490999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-10,4.802933342774074,4.221610817348636,4.441058638762198,4.64227296941633,6.1162,-0.0011999999999998,-0.0001961810103074,2.455,2.396,2.455,0.0020000000000002,-0.0590000000000001,0.0,0,0,0.0,0,1,0.6016010572468257,0.1773633938349471,18.726973684210527,0.2744201065455066,0.7255798934544935
2015-08-11,-0.0129831613671146,0.1512053333880052,-0.434056254829231,0.4900951137516435,6.2298,0.1135999999999999,0.0184032409113421,2.463,2.3872,2.463,0.008,-0.0758,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-12,-1.064478335491254,-1.5581897692175046,-1.250573035945396,-1.1804566808259045,6.3306,0.1007999999999995,0.016050788838638,2.472,2.3831,2.472,0.0089999999999998,-0.0888999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-13,1.7406648999234953,2.097821825783824,1.4664871374110724,2.348429905755888,6.401,0.0704000000000002,0.011059209765902,2.481,2.3967,2.481,0.0089999999999998,-0.0842999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-14,0.2719736420272562,0.3777054941036593,-0.0471223471721273,1.0584218432259902,6.3975,-0.0034999999999998,-0.0005469391080594,2.495,2.4322,2.495,0.0140000000000002,-0.0628000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-17,0.7121527773478752,0.947683553196898,0.1062392986554361,2.2381234236486818,6.3969,-0.0006000000000003,-9.37910336459813e-05,2.517,2.4508,2.517,0.0219999999999997,-0.0661999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-18,-6.34455547448015,-6.7818512141641545,-6.3909142195792175,-7.767422873303185,6.3966,-0.0002999999999993,-4.689881581339926e-05,2.531,2.4717,2.531,0.0140000000000002,-0.0593000000000003,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-19,1.2184811340230948,2.15882964657805,1.575072599244386,2.178092134187379,6.3963,-0.0003000000000001,-4.690101541558536e-05,2.546,2.4939,2.546,0.0149999999999996,-0.0520999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-20,-3.481527208817909,-2.944636058615787,-3.261185570869962,-3.556949544994301,6.3915,-0.0048000000000003,-0.0007507155609924,2.586,2.5169,2.586,0.04,-0.0690999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-21,-4.366263669382431,-5.576160077875343,-4.678046077471079,-5.576704320106702,6.3864,-0.0050999999999996,-0.0007982532764872,2.599,2.5465,2.599,0.0130000000000003,-0.0525000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-24,-8.872905609190807,-8.151994451692168,-9.154437253073908,-8.305013279223417,6.3862,-0.0002000000000004,-3.131703803717885e-05,2.597,2.5608,2.597,-0.0020000000000002,-0.0362,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-25,-7.937598501103606,-7.300497056245437,-7.365882101949558,-7.785596473238512,6.3987,0.0125000000000001,0.0019554324215343,2.593,2.5671,2.593,-0.004,-0.0259,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-26,-1.2789833998954572,-2.96792651967916,-0.5681702389695713,-3.8193501581283975,6.4043,0.0056000000000002,0.0008747950257166,2.429,2.5828,2.429,-0.1640000000000001,0.1538000000000003,0.0,0,0,-0.0381999999999997,1,0,0.0,0.0,0.0,0.0,0.0
2015-08-27,5.201742227923937,3.5195531887955953,5.777259377946312,3.427309796558127,6.4085,0.0041999999999999,0.0006555944290759,2.398,2.5492,2.398,-0.0309999999999996,0.1511999999999997,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-28,4.711492423995208,5.184412832992347,4.174444236995705,5.819248134893592,6.3986,-0.0099,-0.0015460177513864,2.392,2.4959,2.392,-0.0060000000000002,0.1038999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-31,-0.8188491843987074,-2.3499898231087517,0.7229309913818818,-3.8976343352466816,6.3893,-0.0092999999999996,-0.0014545002134153,2.398,2.4623,2.398,0.0060000000000002,0.0642999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-09-01,-1.2356162043213987,-3.733979300741388,-0.1325680645712772,-6.466302284598361,6.3752,-0.0141,-0.0022092531215384,2.41,2.4575,2.41,0.012,0.0474999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2015-09-02,-0.2038949367548536,-1.0656310466568688,0.1114759379462623,-0.7592114412273028,6.3619,-0.0133,-0.0020883882255531,2.421,2.4291,2.421,0.0109999999999996,0.0081000000000002,0.0,0,0,-0.0534999999999996,1,0,0.0,0.0,0.0,0.0,0.0
