date,usdcny_mid,usdcny_chg,fx_ret,shibor_1w,ib_7d,short_rate,short_rate_chg,ib_minus_shibor
2000-09-25,8.2787,0.0009000000000014552,0.00010871863025259854,,2.3013,2.3013,-0.00039999999999995595,
2000-09-26,8.2793,0.0005999999999986017,7.247252086740598e-05,,2.3032,2.3032,0.0019000000000000128,
2000-09-27,8.2791,-0.00019999999999953388,-2.415692337539429e-05,,2.3028,2.3028,-0.00039999999999995595,
2000-09-28,8.2795,0.0004000000000008441,4.831326320800523e-05,,2.3034,2.3034,0.0005999999999999339,
2000-09-29,8.2799,0.00039999999999906777,4.831092914924849e-05,,2.3046,2.3046,0.001200000000000312,
2000-09-30,8.2798,-9.999999999976694e-05,-1.2077513481635697e-05,,2.3031,2.3031,-0.0015000000000000568,
2000-10-08,8.279,-0.0007999999999999119,-9.662535940067898e-05,,2.3012,2.3012,-0.0019000000000000128,
2000-10-09,8.2796,0.000600000000000378,7.246989482960114e-05,,2.3016,2.3016,0.00039999999999995595,
2000-10-10,8.279,-0.000600000000000378,-7.246989482966698e-05,,2.3009,2.3009,-0.000700000000000145,
2000-10-11,8.2789,-9.999999999976694e-05,-1.2078826421374236e-05,,2.3009,2.3009,0.0,
2000-10-12,8.2786,-0.0002999999999993008,-3.6237354677041696e-05,,2.301,2.301,0.00010000000000021103,
2000-10-13,8.2786,0.0,0.0,,2.3028,2.3028,0.0017999999999998018,
2000-10-16,8.2784,-0.00020000000000131024,-2.4158965997627854e-05,,2.3023,2.3023,-0.000500000000000167,
2000-10-17,8.2781,-0.0002999999999993008,-3.623954338563347e-05,,2.3021,2.3021,-0.00019999999999997797,
2000-10-18,8.2784,0.0002999999999993008,3.6239543385593706e-05,,2.3019,2.3019,-0.00019999999999997797,
2000-10-19,8.2781,-0.0002999999999993008,-3.623954338563347e-05,,2.3022,2.3022,0.000300000000000189,
2000-10-20,8.278,-9.999999999976694e-05,-1.2080139646556286e-05,,2.3012,2.3012,-0.0009999999999998899,
2000-10-23,8.2778,-0.00020000000000131024,-2.4160717091459494e-05,,2.3012,2.3012,0.0,
2000-10-24,8.2784,0.000600000000000378,7.248040012355984e-05,,2.3013,2.3013,9.999999999976694e-05,
2000-10-25,8.2784,0.0,0.0,,2.3013,2.3013,0.0,
2000-10-26,8.2782,-0.00019999999999953388,-2.4159549667074982e-05,,2.3011,2.3011,-0.00019999999999997797,
2000-10-27,8.2785,0.0002999999999993008,3.623910562275605e-05,,2.3029,2.3029,0.0018000000000002458,
2000-10-30,8.2788,0.0003000000000010772,3.623779239774437e-05,,2.3034,2.3034,0.0004999999999997229,
2000-10-31,8.278,-0.0007999999999999119,-9.663703138556089e-05,,2.3033,2.3033,-9.999999999976694e-05,
2000-11-01,8.2775,-0.0005000000000006111,-6.040288727648979e-05,,2.3033,2.3033,0.0,
2000-11-02,8.2773,-0.00019999999999953388,-2.4162176529986118e-05,,2.3031,2.3031,-0.00019999999999997797,
2000-11-03,8.277,-0.0003000000000010772,-3.624435947561902e-05,,2.3016,2.3016,-0.0015000000000000568,
2000-11-06,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.3031,2.3031,0.0015000000000000568,
2000-11-07,8.2771,0.0003000000000010772,3.624523526588248e-05,,2.303,2.303,-0.00010000000000021103,
2000-11-08,8.2769,-0.00020000000000131024,-2.4163344208176812e-05,,2.3028,2.3028,-0.00019999999999997797,
2000-11-09,8.2772,0.0003000000000010772,3.624479736538465e-05,,2.3027,2.3027,-9.999999999976694e-05,
2000-11-10,8.2768,-0.0004000000000008441,-4.832668842314465e-05,,2.3028,2.3028,9.999999999976694e-05,
2000-11-13,8.2772,0.0004000000000008441,4.8326688423259606e-05,,2.3033,2.3033,0.000500000000000167,
2000-11-14,8.2768,-0.0004000000000008441,-4.832668842314465e-05,,2.3031,2.3031,-0.00019999999999997797,
2000-11-15,8.2773,0.0005000000000006111,6.04079956206677e-05,,2.303,2.303,-0.00010000000000021103,
2000-11-16,8.2768,-0.0005000000000006111,-6.0407995620713375e-05,,2.3029,2.3029,-9.999999999976694e-05,
2000-11-17,8.2773,0.0005000000000006111,6.04079956206677e-05,,2.3045,2.3045,0.0015999999999998238,
2000-11-20,8.2769,-0.0004000000000008441,-4.832610456305774e-05,,2.3032,2.3032,-0.0013000000000000789,
2000-11-21,8.2779,0.0010000000000012221,0.00012081088279137435,,2.3032,2.3032,0.0,
2000-11-22,8.2786,0.000700000000000145,8.455893460788463e-05,,2.303,2.303,-0.00019999999999997797,
2000-11-23,8.2782,-0.0004000000000008441,-4.8318515664661586e-05,,2.3034,2.3034,0.00039999999999995595,
2000-11-24,8.278,-0.00019999999999953388,-2.416013336505587e-05,,2.3041,2.3041,0.000700000000000145,
2000-11-27,8.2779,-9.999999999976694e-05,-1.2080285578031916e-05,,2.3058,2.3058,0.0017000000000000348,
2000-11-28,8.278,9.999999999976694e-05,1.2080285578108761e-05,,2.3083,2.3083,0.0024999999999999467,
2000-11-29,8.2777,-0.0003000000000010772,-3.624129454314254e-05,,2.3116,2.3116,0.0032999999999998586,
2000-11-30,8.2774,-0.0002999999999993008,-3.6242608021997364e-05,,2.3146,2.3146,0.0030000000000001137,
2000-12-01,8.2777,0.0002999999999993008,3.6242608021870776e-05,,2.3176,2.3176,0.0030000000000001137,
2000-12-04,8.2775,-0.00019999999999953388,-2.4161592733302823e-05,,2.3217,2.3217,0.0040999999999997705,
2000-12-05,8.2771,-0.00039999999999906777,-4.832493688485341e-05,,2.3242,2.3242,0.0024999999999999467,
2000-12-06,8.277,-0.0001000000000015433,-1.2081599120743503e-05,,2.3282,2.3282,0.0040000000000000036,
2000-12-07,8.277,0.0,0.0,,2.3368,2.3368,0.008600000000000385,
2000-12-08,8.277,0.0,0.0,,2.3438,2.3438,0.006999999999999673,
2000-12-11,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.3497,2.3497,0.005900000000000016,
2000-12-12,8.2773,0.0004000000000008441,4.832610456298304e-05,,2.3615,2.3615,0.011800000000000033,
2000-12-13,8.2771,-0.00019999999999953388,-2.4162760354870097e-05,,2.3713,2.3713,0.009800000000000253,
2000-12-14,8.277,-0.0001000000000015433,-1.2081599120743503e-05,,2.3785,2.3785,0.007199999999999651,
2000-12-15,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.3872,2.3872,0.008700000000000152,
2000-12-18,8.2768,0.0,0.0,,2.397,2.397,0.009799999999999809,
2000-12-19,8.2774,0.000600000000000378,7.248915686207757e-05,,2.4033,2.4033,0.006300000000000416,
2000-12-20,8.2772,-0.00019999999999953388,-2.4162468438875265e-05,,2.4159,2.4159,0.012599999999999945,
2000-12-21,8.2769,-0.0003000000000010772,-3.6244797365449174e-05,,2.4338,2.4338,0.017900000000000027,
2000-12-22,8.2768,-9.999999999976694e-05,-1.2081891057747983e-05,,2.4568,2.4568,0.022999999999999687,
2000-12-25,8.2777,0.0008999999999996788,0.00010873176488402893,,2.4882,2.4882,0.031400000000000095,
2000-12-26,8.277,-0.000700000000000145,-8.45681287389788e-05,,2.5273,2.5273,0.03909999999999991,
2000-12-27,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.5655,2.5655,0.038200000000000234,
2000-12-28,8.277,9.999999999976694e-05,1.2081745087420048e-05,,2.6038,2.6038,0.0383,
2000-12-29,8.2781,0.001100000000000989,0.0001328895629285706,,2.6225,2.6225,0.01869999999999994,
2001-01-02,8.2774,-0.000700000000000145,-8.456404221157444e-05,,2.6162,2.6162,-0.006299999999999972,
2001-01-03,8.2779,0.0005000000000006111,6.04036169870376e-05,,2.5865,2.5865,-0.02970000000000006,
2001-01-04,8.2773,-0.000600000000000378,-7.248477822837996e-05,,2.5501,2.5501,-0.03639999999999999,
2001-01-05,8.2781,0.0007999999999999119,9.664520345300322e-05,,2.5252,2.5252,-0.024900000000000144,
2001-01-08,8.2775,-0.000600000000000378,-7.248302692301863e-05,,2.4984,2.4984,-0.026799999999999713,
2001-01-09,8.2778,0.0002999999999993008,3.6242170185096284e-05,,2.48,2.48,-0.018400000000000194,
2001-01-10,8.2771,-0.0006999999999983686,-8.456710706987501e-05,,2.4729,2.4729,-0.007099999999999884,
2001-01-11,8.2769,-0.00020000000000131024,-2.4163344208176812e-05,,2.4703,2.4703,-0.0026000000000001577,
2001-01-12,8.2767,-0.00019999999999953388,-2.4163928089240116e-05,,2.4617,2.4617,-0.008599999999999941,
2001-01-15,8.2768,9.999999999976694e-05,1.2082037031470015e-05,,2.4732,2.4732,0.011499999999999844,
2001-01-16,8.2767,-9.999999999976694e-05,-1.2082037031523878e-05,,2.477,2.477,0.0038000000000000256,
2001-01-17,8.2766,-9.999999999976694e-05,-1.2082183008963575e-05,,2.4849,2.4849,0.00790000000000024,
2001-01-18,8.2764,-0.00019999999999953388,-2.41648039641277e-05,,2.5004,2.5004,0.015499999999999847,
2001-01-19,8.2764,0.0,0.0,,2.5165,2.5165,0.016100000000000225,
2001-01-20,8.2764,0.0,0.0,,2.5272,2.5272,0.010699999999999932,
2001-01-21,8.2762,-0.00020000000000131024,-2.4165387916247847e-05,,2.5424,2.5424,0.015200000000000102,
2001-01-22,8.2762,0.0,0.0,,2.5435,2.5435,0.0010999999999996568,
2001-01-23,8.2782,0.002000000000000668,0.00024162760471320728,,2.5102,2.5102,-0.03329999999999966,
2001-01-31,8.2786,0.0004000000000008441,4.8318515664710775e-05,,2.4784,2.4784,-0.03180000000000005,
2001-02-01,8.2781,-0.0005000000000006111,-6.039850938325497e-05,,2.4616,2.4616,-0.01680000000000037,
2001-02-02,8.2772,-0.0008999999999996788,-0.00010872651065051574,,2.4494,2.4494,-0.012199999999999989,
2001-02-05,8.2774,0.00019999999999953388,2.4162468438871508e-05,,2.4441,2.4441,-0.005299999999999638,
2001-02-06,8.277,-0.0004000000000008441,-4.832552071696066e-05,,2.4657,2.4657,0.02159999999999984,
2001-02-07,8.2766,-0.00039999999999906777,-4.832785618562104e-05,,2.4903,2.4903,0.024599999999999955,
2001-02-08,8.2765,-9.999999999976694e-05,-1.2082328989845024e-05,,2.502,2.502,0.011699999999999822,
2001-02-09,8.2763,-0.00019999999999953388,-2.416509593652391e-05,,2.5141,2.5141,0.012100000000000222,
2001-02-12,8.2764,9.999999999976694e-05,1.2082620962201742e-05,,2.5232,2.5232,0.009100000000000108,
2001-02-13,8.2774,0.0009999999999994458,0.00012081818086682391,,2.5242,2.5242,0.0009999999999998899,
2001-02-14,8.2765,-0.0008999999999996788,-0.00010873570589241564,,2.5236,2.5236,-0.0005999999999999339,
2001-02-15,8.2764,-9.999999999976694e-05,-1.2082474974279253e-05,,2.5264,2.5264,0.0028000000000001357,
2001-02-16,8.2772,0.0007999999999999119,9.665571242791244e-05,,2.5258,2.5258,-0.000600000000000378,
2001-02-19,8.277,-0.00020000000000131024,-2.4163052278081636e-05,,2.5257,2.5257,-9.999999999976694e-05,
2001-02-20,8.2766,-0.00039999999999906777,-4.832785618562104e-05,,2.5278,2.5278,0.0020999999999999908,
2001-02-21,8.2767,9.999999999976694e-05,1.2082183008934994e-05,,2.5259,2.5259,-0.0019000000000000128,
2001-02-22,8.2772,0.0005000000000006111,6.040872545473621e-05,,2.5252,2.5252,-0.000700000000000145,
2001-02-23,8.2769,-0.0003000000000010772,-3.6244797365449174e-05,,2.5252,2.5252,0.0,
2001-02-26,8.2774,0.0005000000000006111,6.0407265804361167e-05,,2.5247,2.5247,-0.0004999999999997229,
2001-02-27,8.2776,0.00019999999999953388,2.4161884628211505e-05,,2.5251,2.5251,0.00039999999999995595,
2001-02-28,8.2781,0.0005000000000006111,6.040215758355379e-05,,2.5274,2.5274,0.0022999999999999687,
2001-03-01,8.2783,0.00019999999999953388,2.4159841512604994e-05,,2.5259,2.5259,-0.0015000000000000568,
2001-03-02,8.2778,-0.0005000000000006111,-6.0400698250539756e-05,,2.5232,2.5232,-0.0026999999999999247,
2001-03-05,8.2782,0.0004000000000008441,4.8320850456383625e-05,,2.519,2.519,-0.0041999999999999815,
2001-03-06,8.2777,-0.0005000000000006111,-6.040142790820229e-05,,2.5135,2.5135,-0.00550000000000006,
2001-03-07,8.2778,9.999999999976694e-05,1.2080577451771864e-05,,2.5079,2.5079,-0.005600000000000271,
2001-03-08,8.2773,-0.0004999999999988347,-6.040434671506078e-05,,2.5028,2.5028,-0.00509999999999966,
2001-03-09,8.277,-0.0003000000000010772,-3.624435947561902e-05,,2.4998,2.4998,-0.0030000000000001137,
2001-03-12,8.2774,0.0004000000000008441,4.83255207169163e-05,,2.4987,2.4987,-0.001100000000000101,
2001-03-13,8.2784,0.0009999999999994458,0.00012080358559728211,,2.4978,2.4978,-0.0009000000000001229,
2001-03-14,8.2783,-9.999999999976694e-05,-1.207970187311299e-05,,2.4969,2.4969,-0.0008999999999996788,
2001-03-15,8.2778,-0.0005000000000006111,-6.0400698250539756e-05,,2.4965,2.4965,-0.00039999999999995595,
2001-03-16,8.2776,-0.00019999999999953388,-2.416130084550868e-05,,2.496,2.496,-0.000500000000000167,
2001-03-19,8.2771,-0.0004999999999988347,-6.040580622435938e-05,,2.4958,2.4958,-0.00019999999999997797,
2001-03-20,8.2772,9.999999999976694e-05,1.2081453157358636e-05,,2.4952,2.4952,-0.0005999999999999339,
2001-03-21,8.2772,0.0,0.0,,2.4946,2.4946,-0.0005999999999999339,
2001-03-22,8.2771,-9.999999999976694e-05,-1.2081453157292872e-05,,2.4943,2.4943,-0.000300000000000189,
2001-03-23,8.2768,-0.0003000000000010772,-3.6245235265827025e-05,,2.4938,2.4938,-0.000500000000000167,
2001-03-26,8.2773,0.0005000000000006111,6.04079956206677e-05,,2.4918,2.4918,-0.0019999999999997797,
2001-03-27,8.2771,-0.00019999999999953388,-2.4162760354870097e-05,,2.4906,2.4906,-0.0011999999999998678,
2001-03-28,8.2773,0.00019999999999953388,2.4162760354970284e-05,,2.4892,2.4892,-0.00140000000000029,
2001-03-29,8.2777,0.00039999999999906777,4.832376926330895e-05,,2.4873,2.4873,-0.0019000000000000128,
2001-03-30,8.2779,0.00020000000000131024,2.416100896517722e-05,,2.4836,2.4836,-0.0036999999999998145,
2001-04-02,8.2777,-0.00020000000000131024,-2.416100896504227e-05,,2.4789,2.4789,-0.0047000000000001485,
2001-04-03,8.2776,-9.999999999976694e-05,-1.20807233938865e-05,,2.474,2.474,-0.004899999999999682,
2001-04-04,8.2772,-0.00039999999999906777,-4.8324353067069064e-05,,2.4683,2.4683,-0.005700000000000038,
2001-04-05,8.2771,-9.999999999976694e-05,-1.2081453157292872e-05,,2.4631,2.4631,-0.0052000000000003155,
2001-04-06,8.2768,-0.0003000000000010772,-3.6245235265827025e-05,,2.4588,2.4588,-0.0042999999999997485,
2001-04-09,8.2767,-9.999999999976694e-05,-1.2082037031523878e-05,,2.4558,2.4558,-0.0030000000000001137,
2001-04-10,8.277,0.0002999999999993008,3.624567317659381e-05,,2.453,2.453,-0.0028000000000001357,
2001-04-11,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.4488,2.4488,-0.0041999999999999815,
2001-04-12,8.2769,0.0,0.0,,2.4462,2.4462,-0.0025999999999997137,
2001-04-13,8.2772,0.0003000000000010772,3.624479736538465e-05,,2.443,2.443,-0.0032000000000000917,
2001-04-16,8.2769,-0.0003000000000010772,-3.6244797365449174e-05,,2.4401,2.4401,-0.0028999999999999027,
2001-04-17,8.2769,0.0,0.0,,2.4351,2.4351,-0.0050000000000003375,
2001-04-18,8.2775,0.000600000000000378,7.248828109304562e-05,,2.4314,2.4314,-0.0036999999999998145,
2001-04-19,8.2775,0.0,0.0,,2.426,2.426,-0.005399999999999849,
2001-04-20,8.2773,-0.00019999999999953388,-2.4162176529986118e-05,,2.4209,2.4209,-0.0051000000000001044,
2001-04-23,8.2775,0.00019999999999953388,2.41621765298779e-05,,2.4159,2.4159,-0.004999999999999893,
2001-04-24,8.277,-0.0005000000000006111,-6.040653600560093e-05,,2.4131,2.4131,-0.0028000000000001357,
2001-04-25,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.4096,2.4096,-0.0034999999999998366,
2001-04-26,8.2767,-0.00019999999999953388,-2.4163928089240116e-05,,2.4062,2.4062,-0.0034000000000000696,
2001-04-27,8.2769,0.00019999999999953388,2.41639280893069e-05,,2.4035,2.4035,-0.0026999999999999247,
2001-04-28,8.2773,0.0004000000000008441,4.832610456298304e-05,,2.4007,2.4007,-0.0028000000000001357,
2001-04-29,8.2778,0.0004999999999988347,6.040434671497839e-05,,2.395,2.395,-0.005700000000000038,
2001-04-30,8.2773,-0.0004999999999988347,-6.040434671506078e-05,,2.3804,2.3804,-0.014600000000000168,
2001-05-08,8.2774,9.999999999976694e-05,1.2081161241285782e-05,,2.3614,2.3614,-0.018999999999999684,
2001-05-09,8.2785,0.0010999999999992127,0.00013288314155296963,,2.3625,2.3625,0.0010999999999996568,
2001-05-10,8.2775,-0.0009999999999994458,-0.00012080212626422438,,2.3642,2.3642,0.0017000000000000348,
2001-05-11,8.2771,-0.00039999999999906777,-4.832493688485341e-05,,2.3679,2.3679,0.0037000000000002586,
2001-05-14,8.2771,0.0,0.0,,2.3769,2.3769,0.008999999999999897,
2001-05-15,8.2771,0.0,0.0,,2.3896,2.3896,0.012700000000000156,
2001-05-16,8.2769,-0.00020000000000131024,-2.4163344208176812e-05,,2.389,2.389,-0.000600000000000378,
2001-05-17,8.2769,0.0,0.0,,2.3881,2.3881,-0.0008999999999996788,
2001-05-18,8.2767,-0.00019999999999953388,-2.4163928089240116e-05,,2.3853,2.3853,-0.0028000000000001357,
2001-05-21,8.2768,9.999999999976694e-05,1.2082037031470015e-05,,2.3823,2.3823,-0.0030000000000001137,
2001-05-22,8.2778,0.0009999999999994458,0.00012081234233582246,,2.379,2.379,-0.0032999999999998586,
2001-05-23,8.2774,-0.00039999999999906777,-4.832318547369191e-05,,2.3754,2.3754,-0.0036000000000000476,
2001-05-24,8.2771,-0.0002999999999993008,-3.624392159622553e-05,,2.3734,2.3734,-0.0019999999999997797,
2001-05-25,8.277,-0.0001000000000015433,-1.2081599120743503e-05,,2.3741,2.3741,0.0006999999999997009,
2001-05-28,8.2771,0.0001000000000015433,1.2081599120835059e-05,,2.3751,2.3751,0.001000000000000334,
2001-05-29,8.2768,-0.0003000000000010772,-3.6245235265827025e-05,,2.3765,2.3765,0.0013999999999998458,
2001-05-30,8.2768,0.0,0.0,,2.3799,2.3799,0.0034000000000000696,
2001-05-31,8.2777,0.0008999999999996788,0.00010873176488402893,,2.3826,2.3826,0.0026999999999999247,
2001-06-01,8.277,-0.000700000000000145,-8.45681287389788e-05,,2.3847,2.3847,0.0020999999999999908,
2001-06-04,8.2777,0.000700000000000145,8.456812873897584e-05,,2.3852,2.3852,0.000500000000000167,
2001-06-05,8.277,-0.000700000000000145,-8.45681287389788e-05,,2.3849,2.3849,-0.000300000000000189,
2001-06-06,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.3836,2.3836,-0.0013000000000000789,
2001-06-07,8.2772,0.0003000000000010772,3.624479736538465e-05,,2.3812,2.3812,-0.0023999999999997357,
2001-06-08,8.2767,-0.0005000000000006111,-6.04087254546953e-05,,2.377,2.377,-0.004200000000000426,
2001-06-11,8.2767,0.0,0.0,,2.3724,2.3724,-0.0045999999999999375,
2001-06-12,8.2767,0.0,0.0,,2.367,2.367,-0.005399999999999849,
2001-06-13,8.2771,0.0004000000000008441,4.8327272297523966e-05,,2.3607,2.3607,-0.006299999999999972,
2001-06-14,8.2779,0.0007999999999999119,9.66475385832191e-05,,2.3535,2.3535,-0.007200000000000095,
2001-06-15,8.2773,-0.000600000000000378,-7.248477822837996e-05,,2.3482,2.3482,-0.005300000000000082,
2001-06-18,8.277,-0.0003000000000010772,-3.624435947561902e-05,,2.3449,2.3449,-0.0032999999999998586,
2001-06-19,8.277,0.0,0.0,,2.3431,2.3431,-0.0017999999999998018,
2001-06-20,8.2779,0.0009000000000014552,0.00010872913770412048,,2.3438,2.3438,0.0006999999999997009,
2001-06-21,8.277,-0.0009000000000014552,-0.00010872913770404833,,2.3462,2.3462,0.0024000000000001798,
2001-06-22,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.3493,2.3493,0.0030999999999998806,
2001-06-25,8.2767,-0.00019999999999953388,-2.4163928089240116e-05,,2.3505,2.3505,0.0011999999999998678,
2001-06-26,8.2768,9.999999999976694e-05,1.2082037031470015e-05,,2.35,2.35,-0.0004999999999997229,
2001-06-27,8.2768,0.0,0.0,,2.347,2.347,-0.0030000000000001137,
2001-06-28,8.2768,0.0,0.0,,2.3428,2.3428,-0.0041999999999999815,
2001-06-29,8.277,0.00019999999999953388,2.416363614500948e-05,,2.3387,2.3387,-0.004100000000000215,
2001-07-02,8.2767,-0.0002999999999993008,-3.624567317664155e-05,,2.334,2.334,-0.004699999999999704,
2001-07-03,8.277,0.0002999999999993008,3.624567317659381e-05,,2.33,2.33,-0.0040000000000000036,
2001-07-04,8.2767,-0.0002999999999993008,-3.624567317664155e-05,,2.325,2.325,-0.004999999999999893,
2001-07-05,8.2769,0.00019999999999953388,2.41639280893069e-05,,2.3195,2.3195,-0.00550000000000006,
2001-07-06,8.2767,-0.00019999999999953388,-2.4163928089240116e-05,,2.3127,2.3127,-0.006800000000000139,
2001-07-09,8.2768,9.999999999976694e-05,1.2082037031470015e-05,,2.3071,2.3071,-0.005599999999999827,
2001-07-10,8.2767,-9.999999999976694e-05,-1.2082037031523878e-05,,2.3017,2.3017,-0.0054000000000002935,
2001-07-11,8.277,0.0002999999999993008,3.624567317659381e-05,,2.2981,2.2981,-0.0036000000000000476,
2001-07-12,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.2956,2.2956,-0.0024999999999999467,
2001-07-13,8.2769,0.0,0.0,,2.2948,2.2948,-0.0007999999999999119,
2001-07-16,8.2767,-0.00019999999999953388,-2.4163928089240116e-05,,2.2945,2.2945,-0.0002999999999997449,
2001-07-17,8.2767,0.0,0.0,,2.2965,2.2965,0.0019999999999997797,
2001-07-18,8.2769,0.00019999999999953388,2.41639280893069e-05,,2.2981,2.2981,0.0015999999999998238,
2001-07-19,8.277,9.999999999976694e-05,1.2081745087420048e-05,,2.3007,2.3007,0.0026000000000001577,
2001-07-20,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.3028,2.3028,0.0020999999999999908,
2001-07-23,8.2768,0.0,0.0,,2.3031,2.3031,0.000300000000000189,
2001-07-24,8.277,0.00019999999999953388,2.416363614500948e-05,,2.3023,2.3023,-0.000800000000000356,
2001-07-25,8.2773,0.0003000000000010772,3.624435947554438e-05,,2.3012,2.3012,-0.0010999999999996568,
2001-07-26,8.277,-0.0003000000000010772,-3.624435947561902e-05,,2.2995,2.2995,-0.0017000000000000348,
2001-07-27,8.2771,0.0001000000000015433,1.2081599120835059e-05,,2.2991,2.2991,-0.00039999999999995595,
2001-07-30,8.277,-0.0001000000000015433,-1.2081599120743503e-05,,2.2999,2.2999,0.0007999999999999119,
2001-07-31,8.2767,-0.0002999999999993008,-3.624567317664155e-05,,2.3005,2.3005,0.0005999999999999339,
2001-08-01,8.277,0.0002999999999993008,3.624567317659381e-05,,2.3015,2.3015,0.0009999999999998899,
2001-08-02,8.2769,-9.999999999976694e-05,-1.2081745087413842e-05,,2.3022,2.3022,0.000700000000000145,
2001-08-03,8.2768,-9.999999999976694e-05,-1.2081891057747983e-05,,2.3026,2.3026,0.00039999999999995595,
2001-08-06,8.2768,0.0,0.0,,2.3026,2.3026,0.0,
2001-08-07,8.277,0.00019999999999953388,2.416363614500948e-05,,2.3027,2.3027,0.00010000000000021103,
2001-08-08,8.2772,0.00020000000000131024,2.416305227817423e-05,,2.3031,2.3031,0.00039999999999995595,
2001-08-09,8.2773,9.999999999976694e-05,1.2081307197656905e-05,,2.3029,2.3029,-0.00019999999999997797,
2001-08-10,8.277,-0.0003000000000010772,-3.624435947561902e-05,,2.3032,2.3032,0.0002999999999997449,
2001-08-13,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.303,2.303,-0.00019999999999997797,
2001-08-14,8.2771,0.0003000000000010772,3.624523526588248e-05,,2.3025,2.3025,-0.0004999999999997229,
2001-08-15,8.2773,0.00019999999999953388,2.4162760354970284e-05,,2.3019,2.3019,-0.000600000000000378,
2001-08-16,8.2771,-0.00019999999999953388,-2.4162760354870097e-05,,2.3013,2.3013,-0.0005999999999999339,
2001-08-17,8.277,-0.0001000000000015433,-1.2081599120743503e-05,,2.3001,2.3001,-0.0011999999999998678,
2001-08-20,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.2992,2.2992,-0.0009000000000001229,
2001-08-21,8.2768,0.0,0.0,,2.2985,2.2985,-0.0006999999999997009,
2001-08-22,8.2768,0.0,0.0,,2.2975,2.2975,-0.001000000000000334,
2001-08-23,8.2769,9.999999999976694e-05,1.2081891057779728e-05,,2.2966,2.2966,-0.0008999999999996788,
2001-08-24,8.2768,-9.999999999976694e-05,-1.2081891057747983e-05,,2.2955,2.2955,-0.001100000000000101,
2001-08-27,8.2773,0.0005000000000006111,6.04079956206677e-05,,2.2944,2.2944,-0.001100000000000101,
2001-08-28,8.277,-0.0003000000000010772,-3.624435947561902e-05,,2.2933,2.2933,-0.001100000000000101,
2001-08-29,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.2922,2.2922,-0.001100000000000101,
2001-08-30,8.2769,9.999999999976694e-05,1.2081891057779728e-05,,2.2911,2.2911,-0.0010999999999996568,
2001-08-31,8.2767,-0.00019999999999953388,-2.4163928089240116e-05,,2.2901,2.2901,-0.001000000000000334,
2001-09-03,8.2769,0.00019999999999953388,2.41639280893069e-05,,2.2887,2.2887,-0.0013999999999998458,
2001-09-04,8.277,9.999999999976694e-05,1.2081745087420048e-05,,2.2874,2.2874,-0.0013000000000000789,
2001-09-05,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.286,2.286,-0.0013999999999998458,
2001-09-06,8.277,0.00019999999999953388,2.416363614500948e-05,,2.2845,2.2845,-0.0015000000000000568,
2001-09-07,8.2768,-0.00019999999999953388,-2.4163636145044596e-05,,2.2829,2.2829,-0.0015999999999998238,
2001-09-10,8.2767,-9.999999999976694e-05,-1.2082037031523878e-05,,2.2813,2.2813,-0.0016000000000002679,
2001-09-11,8.2767,0.0,0.0,,2.2799,2.2799,-0.0013999999999998458,
2001-09-12,8.2769,0.00019999999999953388,2.41639280893069e-05,,2.2781,2.2781,-0.0018000000000002458,
2001-09-13,8.2769,0.0,0.0,,2.2767,2.2767,-0.0013999999999998458,
2001-09-14,8.2768,-9.999999999976694e-05,-1.2081891057747983e-05,,2.2752,2.2752,-0.0015000000000000568,
2001-09-17,8.2766,-0.00019999999999953388,-2.4164220040541317e-05,,2.2732,2.2732,-0.0019999999999997797,
2001-09-18,8.2767,9.999999999976694e-05,1.2082183008934994e-05,,2.2706,2.2706,-0.0026000000000001577,
2001-09-19,8.2768,9.999999999976694e-05,1.2082037031470015e-05,,2.2678,2.2678,-0.0028000000000001357,
2001-09-20,8.2766,-0.00019999999999953388,-2.4164220040541317e-05,,2.2647,2.2647,-0.0030999999999998806,
2001-09-21,8.2766,0.0,0.0,,2.2617,2.2617,-0.0030000000000001137,
2001-09-24,8.2767,9.999999999976694e-05,1.2082183008934994e-05,,2.2589,2.2589,-0.0027999999999996916,
2001-09-25,8.277,0.0002999999999993008,3.624567317659381e-05,,2.2558,2.2558,-0.0031000000000003247,
2001-09-26,8.2772,0.00020000000000131024,2.416305227817423e-05,,2.2527,2.2527,-0.0030999999999998806,
2001-09-27,8.2769,-0.0003000000000010772,-3.6244797365449174e-05,,2.2493,2.2493,-0.0034000000000000696,
