year,quarter,tone_all,tone_real,tone_guid,tone_macro,tone_policy,tone_risk,tone_p90_macro,tone_p90_policy,tone_p90_risk,tone_std_macro,tone_std_policy,tone_std_risk,n_macro,n_policy,n_risk,tone_all_z,tone_real_z,tone_guid_z,tone_policy_z,tone_macro_z,tone_risk_z,tone_p90_policy_z,tone_p90_macro_z,tone_p90_risk_z,tone_std_policy_z,tone_std_macro_z,tone_std_risk_z,tone_all_z_exp,tone_all_z_exp_avail,tone_real_z_exp,tone_real_z_exp_avail,tone_guid_z_exp,tone_guid_z_exp_avail,tone_policy_z_exp,tone_policy_z_exp_avail,tone_macro_z_exp,tone_macro_z_exp_avail,tone_risk_z_exp,tone_risk_z_exp_avail,report_date
2016,1,0.5875001275587483,0.5737799054745433,0.6933970529410634,0.534350262630102,0.6786474836425234,,0.9999347923658206,0.9999415434122056,,0.48854646032426957,0.4564502923678074,,391,228,0,-0.09172138781539005,-0.1734203087848103,0.3407273768387666,0.31141802707368066,-0.6179873786659071,0.0,0.4029547427661256,0.30033977312038107,0.0,-0.06666096922949671,0.8964188444824256,0.0,0.1801231435123661,1,0.10554344349648674,1,0.3883896506649553,1,0.29588501723217453,1,-0.3868900257870465,1,0.0,1,2016-05-06
2016,2,0.5046332855808472,0.5045230900858582,0.50516762977353,0.482286755804043,0.5512092850121559,0.0001840740442276001,0.9999284099976649,0.999935376807116,0.00031107068061828617,0.4896524235167999,0.48768144421586035,0.0001358517555542868,387,229,4,-1.6730501776844748,-1.4430437414848107,-1.8881269811302899,-1.4761951494024308,-1.4335759096442273,-0.9185617163962799,-0.06988305861277254,-0.7736894400039229,-1.144463370627391,1.2119841717704904,0.9935796341616477,-1.5363950007493794,-1.3760729570483827,1,-1.1274689728332856,1,-1.7312463846748656,1,-1.317311593181624,1,-1.1204392067025564,1,-1.0442285348486124,1,2016-08-05
2016,3,0.6050453325406873,0.5949818703504393,0.6580678752635,0.58629281526364,0.6475635599443852,0.00011038780212402344,0.9999326180972276,0.9999397199979285,0.00011038780212402344,0.47357787126741274,0.4670317496168539,,394,188,1,0.24308970308504058,0.21525640519123732,-0.07761100142856008,-0.12460533308490326,0.19570637306668434,-0.9189128114505892,0.26314050377065773,-0.06554761054886081,-1.1449175703897696,0.36655804754000215,-0.41859773380040854,0.0,0.5262729965906081,1,0.4990445133035231,1,0.015285788806684618,1,-0.07787086183531106,1,0.3695245845024973,1,-1.0266272751299323,1,2016-11-08
2016,4,0.6319464701149372,0.6252512620136457,0.6889042549766494,0.5824058416421056,0.7342687027550846,,0.9999340172907978,0.9999392399473436,,0.47996320492819017,0.4328305578714806,,442,214,0,0.7564378929163229,0.770158168050226,0.2875274458505824,1.0916332627399692,0.13481590872416468,0.0,0.22633158543753873,0.16990962610176352,0.0,-1.033684500490026,0.14236493207913264,0.0,1.0251185606340647,1,1.0348625138398997,1,0.3591945021411528,1,1.0210812918784322,1,0.31090791142024765,1,0.0,1,2017-02-17
2017,1,0.5877396809100526,0.5811505664205256,0.635162744348761,0.5680184688137073,0.6356941956633818,0.33339000452421413,0.999935699001071,0.9999413148987515,0.7999802996841028,0.4804132338461139,0.4715363431254376,0.5772538224811627,399,180,3,-0.0871500465878799,-0.03830055488063581,-0.34883427779024156,-0.291100404524657,-0.09056607157451063,0.669074603741142,0.3854329787357036,0.45290896387328883,0.665404897756798,0.550982132503416,0.1819007550968203,1.2826628168994276,0.1806058582173363,1,0.23079412831792928,1,-0.2477116981587848,1,-0.24351542332447834,1,0.1020341899078533,1,0.937479658601945,1,2017-05-12
2017,2,0.5524568896491313,0.5684738776089137,0.4851312453436056,0.5762086652455696,0.5300146185823679,0.19417093087686227,0.9999305450182874,0.9999338399706176,0.9468586920644158,0.4775814590709942,0.49180138497448567,0.40910593419988955,371,233,10,-0.7604433962091338,-0.27069098568433075,-2.1253809768291054,-1.7734989828534844,0.03773551015726402,0.0057332956797052125,-0.1877233257309891,-0.41440673125899297,0.997830520800563,1.3806600585214455,-0.06687558321408638,0.4613080107330568,-0.4868957131913447,1,0.0008955319245312307,1,-1.9437795683905967,1,-1.589925598986435,1,0.21957226527737655,1,0.10918370010412688,1,2017-08-11
2017,3,0.6145118879504213,0.6244381433890624,0.5620314078072355,0.6297045946973989,0.602059596013874,0.11319091124460096,0.9999394357502751,0.9999414510108181,0.21451902752742188,0.4699541167139144,0.47989931762215315,0.33241640507775977,465,205,9,0.4237377916690793,0.755251989451891,-1.2147939955204694,-0.7629028481024451,0.8757633184012374,-0.3801146398249772,0.3958696662460491,1.0817316374235253,-0.6596526890715171,0.893373497271438,-0.7369508728556443,0.08670138337101484,0.6960980172771324,1,1.0155007368990843,1,-1.02277786192573,1,-0.6393249626497901,1,0.9964164723091907,1,-0.36910129774176065,1,2017-11-17
2017,4,0.592774210401509,0.5792891675167929,0.7024058577499799,0.5902427835313651,0.6384072127305309,0.18170879229612183,0.9999362460672273,0.9999412192148156,0.9950887692742981,0.4776633480177698,0.4689654388904887,0.37166161108312146,429,249,25,0.0089227159099131,-0.07242392097129276,0.44740205883348655,-0.2530441144219763,0.25758366511402736,-0.053645430889982054,0.378096205711725,0.5449696252141619,1.1069882614737447,0.44572587349679826,-0.05968149683901313,0.27840309845632466,0.2739813556723284,1,0.1817875691759462,1,0.5488844675819761,1,-0.17202555207336268,1,0.4072931345144901,1,0.04089590964068274,1,2018-02-14
2018,1,0.6016850869372659,0.6082234281575332,0.5651556588153376,0.5923984774670352,0.62138421194584,0.5656391680240631,0.9999338259571232,0.9999425610185426,0.9008889973163606,0.47832023518033,0.4772761246429712,0.5926435692105398,408,196,2,0.1789669129932167,0.4580020755340971,-1.1777992454032165,-0.4918307642092973,0.2913531777230417,1.775679179364209,0.4809819126669594,0.13771186644134006,0.8937886384644231,0.7859764671185014,-0.0019728173137251157,1.357837370508525,0.44292183785221456,1,0.7087545310886477,1,-0.9859041879407344,1,-0.3880468886945468,1,0.4354090527380469,1,2.3377552671549955,1,2018-05-11
2018,2,0.592699184646288,0.5752425674946444,0.7082145771559293,0.5578620410845139,0.6601270368190979,0.00012168288230895996,0.9999357264459832,0.9999391460201877,0.0001393914222717285,0.4824524862544867,0.46403066952964267,1.9901496112842927e-05,381,232,4,0.0074910167660711974,-0.1466066303848051,0.5161840236522731,0.051626260306731946,-0.24966918384305067,-0.9188589934422644,0.2191295173292342,0.4575274121749089,-1.144851927334029,0.2436898136069754,0.36105262533171395,-1.5369613849237032,0.26555754832618506,1,0.09661915234268102,1,0.6228892282816849,1,0.11286311936807496,1,-0.0772526922837804,1,-1.0466201169751947,1,2018-08-10
2018,3,0.6157325982385546,0.6051492581016965,0.716274329538707,0.5868116418381932,0.6770142924128882,0.00012797117233270816,0.9999331065439037,0.9999362788963481,0.00015300512313841662,0.48111394460294854,0.4609425783836671,4.4254190936517235e-05,413,215,2,0.4470323239167227,0.4016460574716127,0.6116208258280766,0.2885087722883947,0.2038339278467749,-0.91882903143763,-0.0007134129249551388,0.016648525178274025,-1.144821115838075,0.11725923051553166,0.24345941358618345,-1.5368424289074192,0.7114541543669829,1,0.6480366493335086,1,0.7070110739371565,1,0.3305640620030047,1,0.35301407231138743,1,-1.0303455413783216,1,2018-11-09
2018,4,0.6189241175178462,0.6070701088035942,0.7035956083339313,0.5680208180946192,0.6919705739095249,0.5000336509365297,0.9999284580786479,0.9999349672652897,0.8999311580810172,0.48240769038436665,0.44510170405540384,0.7069255977036573,400,282,2,0.5079353485681483,0.43685930035840653,0.4614900835923797,0.4983049414261978,-0.09052926947099102,1.463086598615349,-0.10128556515747018,-0.7655983397778702,0.891620788589267,-0.5312873580819678,0.35711723024385716,1.9160727091780625,0.7662426559414532,1,0.6772105295600204,1,0.5570972012189399,1,0.522773935372358,1,0.06955480311026943,1,1.8775140106426893,1,2019-02-21
2019,1,0.6574377020976694,0.6497506791973504,0.7121009760554937,0.6298997059829003,0.7125956659444659,0.4600198400148656,0.9999382810237876,0.9999368348115241,0.9503532181144693,0.47364020899402987,0.43763011517151024,0.5332264790935437,426,227,4,1.2428811802600817,1.219284134489139,0.5622034874445546,0.7876191869502812,0.8788197880172978,1.2724315900600283,0.041912587240823716,0.8874134861479585,1.0057395806738751,-0.8371842032710336,-0.41312125611486283,1.0676017152478436,1.511717960699995,1,1.4647092047607375,1,0.6481259492869899,1,0.7881690437840637,1,0.9999395713806855,1,1.5901238994969829,1,2019-05-17
2019,2,0.6204243574803796,0.6041552533828131,0.7650668610978073,0.5663292220943779,0.7125290871589458,0.7439813613891602,0.9999350869751652,0.9999352366983658,0.7439813613891602,0.48342874515636985,0.4378192524047317,,399,233,1,0.5365640809759663,0.3834238554222389,1.1893809059035996,0.7866852667007125,-0.11702856582947459,2.6254315928087397,-0.0806262004898605,0.34991683210906904,0.5386641181853244,-0.8294406718951371,0.446818667528218,0.0,0.759919081211145,1,0.5915173958498838,1,1.2425208234843317,1,0.7785976118536804,1,0.029932413745188603,1,3.147405007300539,1,2019-08-09
2019,3,0.6309602694753426,0.6241604733212566,0.686265278195242,0.6005512624743045,0.6759122645967182,0.9867106406018138,0.9999349656354752,0.9999313521802833,0.9867106406018138,0.4739679023762708,0.4502078457613857,,331,216,1,0.7376184540822207,0.750161711727349,0.2562789045713373,0.2730503032720303,0.41906869964659865,3.78197109102134,-0.3784800378688587,0.3294977073342675,1.0880262848429008,-0.32223508510221976,-0.3843328226423713,0.0,0.9569323692437419,1,0.9572851737072783,1,0.3309008063380319,1,0.28826083876670827,1,0.548155115737666,1,4.211940618899802,1,2019-11-16
2019,4,0.6235577283313589,0.6233604145808016,0.6248863075851113,0.6213441901385394,0.6353663327594816,0.013340279459953308,0.9999332061270252,0.9999388556585472,0.037167555093765264,0.4747283323632156,0.4739505971958378,0.026472340900060676,311,265,4,0.5963574726115682,0.7354949483378209,-0.4705191901679821,-0.29569943412008975,0.7447953815827397,-0.8558759486996892,0.19686540965465127,0.03340643995906448,-1.0610471540165847,0.6498249241902415,-0.3175277259390348,-1.407748711120074,0.8006178973107685,1,0.9302816156363004,1,-0.36932930749345716,1,-0.25079546244366174,1,0.8599319265576901,1,-0.9063466992372796,1,2020-02-19
2020,1,0.5598431439567372,0.5531533526960245,0.6107261017276125,0.5006217119582143,0.6289661421366798,0.33334002785462263,0.999926932460221,0.9999298803631973,0.7998484347481281,0.487972519754713,0.47566658278497986,0.5771508455966343,299,266,3,-0.6194932126721946,-0.551548505937075,-0.6381924263927685,-0.3854767945366792,-1.1463539980413053,0.6688364784001894,-0.49133480071630414,-1.0223304364869157,0.6651064516559889,0.7200796700368717,0.8459971673925438,1.2821598039868303,-0.4519271788207994,1,-0.3856229104933691,1,-0.5285118908998159,1,-0.33435743134835516,1,-0.9907267086407264,1,0.6349126206670053,1,2020-05-10
2020,2,0.6076879037889567,0.6010137652001447,0.6556022420160993,0.5844568272315048,0.633771523265036,0.00011885166168201788,0.9999351188380388,0.9999346185133617,0.00011885166168201788,0.4805411108372621,0.4750997040956747,,277,270,1,0.29351727935593386,0.32583375417543076,-0.10680695451678213,-0.31807029699228956,0.16694513754281476,-0.9188724834443516,-0.12802687459202464,0.3552787379384328,-1.1448984143809018,0.6968708980664048,0.19313497114096817,0.0,0.49063931518189025,1,0.5115874067539712,1,-0.00853295920184334,1,-0.26754107936068106,1,0.30058918644115123,1,-0.9709213060736085,1,2020-08-06
2020,3,0.6333306281154288,0.6283453624793678,0.6672843292042769,0.6273941390903381,0.6410461539636647,0.5000174594424607,0.9999397187293653,0.9999364150135079,0.8999355827276304,0.47286334944915914,0.46868145558947516,0.7069620422358531,306,270,2,0.7828514600761376,0.8268795525430304,0.03152248676493206,-0.21602690787797246,0.8395694234961376,1.4630094505165012,0.00972366512206686,1.1293515493619402,0.8916308027641453,0.43409921721038497,-0.4813697180521815,1.9162507303948826,0.9925699246411924,1,1.0206954466588378,1,0.12662639567748393,1,-0.16759909541126816,1,0.9572923773096703,1,1.4428078110909248,1,2020-11-26
2020,4,0.5770739978326905,0.5690562118824725,0.637262308801451,0.5457619018732228,0.6310429155591779,0.00011150836944575637,0.9999405936887342,0.9999374304716184,0.0001312732696532537,0.48835465963102853,0.4735311617808248,1.8231345100947146e-05,356,260,5,-0.29068081126152234,-0.26001557077786686,-0.323973003174052,-0.3563452815797126,-0.4392210478183469,-0.9189074722497635,0.08758611510431691,1.2765903014401123,-1.144870300914366,0.632652677134515,0.8795688200492564,-1.5369695431383241,-0.1296843415373476,1,-0.1055029769969972,1,-0.2236010236346754,1,-0.30229140362761703,1,-0.3074944739313592,1,-0.9706493368342439,1,2021-02-08
2021,1,0.6312447516108362,0.6264674204046595,0.6618196713303665,0.6439826126483438,0.6090475305109745,0.7499174856939135,0.9999336910477723,0.9999410684831673,0.9999236169354845,0.46623235652812006,0.48108470513628215,0.49986322150729195,313,201,4,0.7430471609126249,0.7924529152522202,-0.03318539105836964,-0.6648810311148967,1.099432225776194,2.653715622848364,0.3665385301136133,0.1150092299797619,1.117930832535729,0.9419048480367666,-1.063913977135044,0.9046316521210597,0.9465567061683997,1,0.9798051313120028,1,0.06540739403685746,1,-0.6005212535480237,1,1.2112380571672576,1,2.6197662465561673,1,2021-05-11
2021,2,0.6383079849078536,0.6386918904057313,0.6357699430052182,0.6115236635080455,0.6667193845444372,0.00011706352233875617,0.9999332563100325,0.9999391456025478,0.00011706352233875617,0.4755649546234246,0.4614897908719249,,270,277,1,0.8778332091744158,1.0165532218948867,-0.3416443425037002,0.14409906504175407,0.5909542483921305,-0.9188810034456696,0.2190974938836073,0.04185127023724378,-1.1449024614250287,0.1396628419035936,-0.24402900553483683,0.0,1.0758677949555906,1,1.1990494432387295,1,-0.24193940810671882,1,0.1949983939003156,1,0.693136797674399,1,-0.9568127863330955,1,2021-08-09
2021,3,0.6271586096833798,0.6131009777475812,0.7208101576500372,0.6159824044561094,0.6533328818919237,0.2497472048562486,0.9999308255479263,0.9999381228830316,0.6990825082990342,0.4761084032121587,0.4663897972130396,0.4992527332117882,338,202,4,0.6650722590682769,0.5474178423279744,0.6653302835887736,-0.04367735353407537,0.6608015983217772,0.2705392401011589,0.1406782598920548,-0.3671990146183044,0.43704584084342074,0.3402756572559688,-0.19628610198425728,0.9016495897190535,0.8405016141567854,1,0.6989803842118529,1,0.7675207045873106,1,0.00918658767794088,1,0.7557951502825209,1,0.20440955727300925,1,2021-11-19
2021,4,0.5898241322085958,0.5925370571533455,0.5672430216390614,0.6326190866798156,0.5674537617977132,0.2944495369072525,0.9999319204704079,0.9999349894133047,0.9999327680954593,0.4723918262459022,0.48496482518182643,0.43870746250930065,314,297,23,-0.04737294430195767,0.17043782515425254,-1.1530824522046395,-1.2483290852323836,0.9214196020324726,0.48353378631701543,-0.09958731813911674,-0.18294472175794083,1.117951544091778,1.1007621539366494,-0.5227938514138937,0.605903091856728,0.08947940012727684,1,0.3038910511395339,1,-1.0645484933463165,1,-1.1823547578743536,1,1.0063736420017853,1,0.4102317786492834,1,2022-02-11
2022,1,0.6032537682815579,0.6000351771508268,0.6259280222174542,0.6181640921674446,0.5936930373297685,0.24855862266849726,0.9999293428147211,0.9999349378653278,0.6955651082564147,0.4778483879899717,0.4813480750413361,0.496616264889525,267,268,4,0.20890169646814394,0.3078941721804835,-0.45818408251591686,-0.8802630329309188,0.6949783102648674,0.26487596679739706,-0.10353987091367191,-0.6167143573262112,0.4290850109234259,0.9526875643138109,-0.04342541350569021,0.888771188747559,0.3576181668294061,1,0.444500179570658,1,-0.3542950082182669,1,-0.8023944431152685,1,0.7704897595252078,1,0.1935294731321023,1,2022-05-09
2022,2,0.609864701215001,0.6093803828866637,0.6133356492347516,0.5793501838146681,0.6678216169786912,0.00010502338409418277,0.9999300727431546,0.9999411850818433,0.00011608600616445087,0.4817062059840602,0.4574247124728979,1.9556137708976326e-05,338,199,2,0.3350566014461236,0.47921149480111763,-0.6072923618027742,0.15956040429629587,0.08694822499363243,-0.9189383714545433,0.37547898612982056,-0.49388150878016346,-1.1449046738091517,-0.026766906444733653,0.2954906058301698,-1.536963071901683,0.4882133789626733,1,0.6199374777867551,1,-0.5022736269356053,1,0.23365712461697447,1,0.16061755269695896,1,-0.9719543762517742,1,2022-08-10
2022,3,0.6521217911131265,0.6396834916090512,0.7379094744574104,0.5908140823383145,0.7335072084217291,0.00010532140731817075,0.9999335395405069,0.9999390070675872,0.00011662244796762921,0.4832556994803331,0.4291950032979384,1.9977606194242276e-05,296,239,2,1.1414388797741923,1.0347313624369112,0.8678059972315119,1.0809515572643098,0.26653321121867635,-0.9189369514543231,0.2084750257283785,0.08951348528606252,-1.1449034596959131,-1.1825289687605685,0.43161630397049405,-1.5369610131475138,1.33838642391604,1,1.1960640998732808,1,0.9949251091740587,1,1.1485601046143472,1,0.338704221039299,1,-0.9606333833657263,1,2022-11-16
2022,4,0.6052381376594015,0.5796778962548459,0.7786595223789178,0.5896284774811896,0.6492548721698588,0.09094330960546032,0.9999360274159699,0.999938928593474,0.0026152729988098145,0.4815720254151408,0.46811983032243126,0.30035735273046876,351,253,11,0.24676895859640946,-0.0652977036881838,1.3503337570730758,-0.10088079795897076,0.2479603992301607,-0.4861184565858857,0.20245785313265452,0.5081748443054797,-1.1392483360751313,0.41110552737587863,0.28370260951721077,-0.06989800658111785,0.3741997919515829,1,0.031582311026586055,1,1.4722417434437647,1,-0.039904087085574066,1,0.31793809429086556,1,-0.5236293160453066,1,2023-02-24
2023,1,0.5630460659347886,0.5422055805813798,0.7185720760348546,0.5485480247981165,0.6033337546906069,0.1174266319721937,0.9999349955614889,0.9999400259708636,0.2817634418606757,0.4876646246591079,0.4795146906966304,0.3317012441032672,346,213,8,-0.5583725929561952,-0.7522442487979777,0.6388288053525564,-0.7450298487668576,-0.39557569924375396,-0.35993257385935035,0.2866016412701523,0.3345336770756681,-0.5074603483964895,0.8776263563459229,0.8189480478292548,0.08320802458080793,-0.48099833986121465,1,-0.6895866808732755,1,0.7302287733765663,1,-0.6828574142536425,1,-0.3323013516478201,1,-0.394967543811646,1,2023-05-15
2023,2,0.6391194546294398,0.6223600662046122,0.7598856359259919,0.6008008080300816,0.6969252551742489,0.4283093399675896,0.9999404469817819,0.9999449351438671,0.9996947254810948,0.48042411875295293,0.45240219687027144,0.5340287869253197,316,235,7,0.8933182982911639,0.7171564536763839,1.128029199515267,0.5678057159918338,0.4229778964267624,1.121339616600094,0.6630231139898759,1.2519023566581293,1.117412789118302,-0.2323954148692573,0.18285701309094574,1.07152076175143,1.066695496412421,1,0.8629859865456906,1,1.217463128429464,1,0.6376280556539726,1,0.4985308839366548,1,1.079563912966544,1,2023-08-17
2023,3,0.6713985452009886,0.6626255218764712,0.7310034977881514,0.6420042558822313,0.71946140317409,0.005504474043846047,0.9999402737154014,0.9999453223306773,0.015184527635574267,0.46750857581775246,0.43926477415356635,0.010741052946578731,292,234,4,1.509292721996056,1.4553071434305571,0.786031235686339,0.8839269068474933,1.068440746581076,-0.8932114464749565,0.6927115012683589,1.2227449734218783,-1.110800705105675,-0.7702590775258447,-0.9517958932584499,-1.484591596866969,1.7089486400558316,1,1.6328920159767661,1,0.8566989591617212,1,0.9503570587291502,1,1.1514030752994586,1,-0.9338185511319003,1,2023-11-27
2023,4,0.6573639144170668,0.6514919489571929,0.7042569343571864,0.653125343953286,0.6706484681839684,0.0008109807968139279,0.9999379989822046,0.999938771896268,0.0017730712890625,0.4666799505245157,0.4539497897307863,0.0011897200154339079,369,266,3,1.2414731070079876,1.2512052801170546,0.46932094958647297,0.1992134794087892,1.2426555168817999,-0.9155746749342275,0.19044275547610143,0.8399513385499074,-1.1411544668786764,-0.16903489262624014,-1.024592066207806,-1.531247152809295,1.3909314357704246,1,1.387205314165386,1,0.5294356902249522,1,0.2519627138938725,1,1.3136236858047914,1,-0.946159138663424,1,2024-02-08
2024,1,0.6704494675887618,0.6615756211946046,0.7376558042503936,0.6101793605937075,0.7755391449603647,0.09305958449840548,0.9999419536186906,0.9999436993421114,0.25841036438941967,0.48075791901783427,0.4085352291500624,0.1826378312312184,354,225,4,1.4911816933118116,1.436060250540311,0.8648022482060838,1.670545920624749,0.5698953895880576,-0.4760349779437297,0.5682653377725423,1.5054402307073422,-0.5603146941076708,-2.028367763207264,0.21218194682296504,-0.6449245249116672,1.630373250784526,1,1.5575575947968183,1,0.9258833098870606,1,1.7376832709726222,1,0.6140791827907882,1,-0.49913592600549944,1,2024-05-10
2024,2,0.6099984687996749,0.595073679949947,0.73312797680993,0.5543024625614934,0.6922458437616913,0.00011348724365239926,0.9999353910694481,0.9999428144234116,0.00013065338134775616,0.48602708656521315,0.4500340399474077,3.0345730927922207e-05,365,262,2,0.33760925734258523,0.21693946870242567,0.8111875276539903,0.5021662327823835,-0.3054309178382557,-0.9188980434483046,0.5004122798403907,0.40109002290149737,-1.1448717038896628,-0.32935092766229496,0.6750874786826341,-1.5369103677949734,0.4016449981946113,1,0.27124949952042965,1,0.862397824153108,1,0.5323274532631743,1,-0.27854435834969987,1,-0.9378767149124982,1,2024-08-09
2024,3,0.6892797144938226,0.6799071495274894,0.7727109075547888,0.6469099741404339,0.7451800798701421,0.00011491775512695312,0.999938189452223,0.9999442028012708,0.00011491775512695312,0.467019124795224,0.42536450265785397,,336,267,1,1.8505149421793965,1.7721158112532145,1.2798952684907754,1.2446903658221589,1.145290113662096,-0.9188912274472505,0.6068691592573973,0.8720037615721262,-1.144907317877981,-1.3393547898148328,-0.9947950167187579,0.0,1.976314846217536,1,1.8825055708646372,1,1.329699259334837,1,1.274142274282823,1,1.2022948400166058,1,-0.9282344809472666,1,2024-11-08
2024,4,0.7185457216674558,0.7077611698549986,0.8063387137657401,0.7035909732173472,0.7318120307764231,,0.9999422525972477,0.9999449906954396,,0.4469253540943852,0.4308729399186613,,275,310,0,2.408991391909712,2.282738725463697,1.6780874382426172,1.0571728007549983,2.033212875491594,0.0,0.6672826511342894,1.5557525437083979,0.0,-1.1138319985869551,-2.760067714863458,0.0,2.499890734709341,1,2.3609600401989264,1,1.7126481451086804,1,1.069036883468416,1,2.0902469949646516,1,0.0,1,2025-02-13
